CAT rev 39 GST 13

### DA TOP-LEVEL ENTRIES
da22-warblade | Calibanite Warblade | cats= [] | hidden= false
da22-dwtc-claws | Pair of Lightning Claws | target= gear-pair-claws | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-pair:Replace both Combi-Bolter and Calibanite Warblade > entryLink:da22-dwtc-claws:Pair of Lightning Claws
da22-dwtc-cf | Combi-Flamer | target= gear-combi-flamer | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-ranged:Combi-Bolter Replacements > entryLink:da22-dwtc-cf:Combi-Flamer
da22-dwtc-cv | Combi-Volkite Charger | target= gear-combi-volkite | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-ranged:Combi-Bolter Replacements > entryLink:da22-dwtc-cv:Combi-Volkite Charger
da22-dwtc-cm | Combi-Meltagun | target= gear-combi-melta | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-ranged:Combi-Bolter Replacements > entryLink:da22-dwtc-cm:Combi-Meltagun
da22-dwtc-cp | Combi-Plasma Gun | target= gear-combi-plasma | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-ranged:Combi-Bolter Replacements > entryLink:da22-dwtc-cp:Combi-Plasma Gun
da22-dwtc-gh | Grenade Harness (Oathbearer) | target= gear-grenade-harness | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-wargear:Wargear > entryLink:da22-dwtc-gh:Grenade Harness (Oathbearer)
da22-dwtc-trans | Teleportation Transponders — whole squad | target= da22-transponders | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-wargear:Wargear > entryLink:da22-dwtc-trans:Teleportation Transponders — whole squad
da22-dwtc-tr-lr | Land Raider | target= hs-land-raider | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-transport:Dedicated Transport > entryLink:da22-dwtc-tr-lr:Land Raider
da22-dwtc-tr-dc | Dreadclaw Drop Pod | target= transport-dreadclaw | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-transport:Dedicated Transport > entryLink:da22-dwtc-tr-dc:Dreadclaw Drop Pod
da22-dwtc-tr-sp | Spartan Assault Tank | target= hs-spartan | selectionEntry:da22-deathwing-term-comp:Deathwing Terminator Companion Detachment > selectionEntryGroup:da22-dwtc-transport:Dedicated Transport > entryLink:da22-dwtc-tr-sp:Spartan Assault Tank
da22-cen-th | Thunder Hammer (replaces Terranic Greatsword) | target= gear-thunder | selectionEntry:da22-cenobium:Inner Circle Knights Cenobium > selectionEntryGroup:da22-cen-melee:Weapon Replacements > entryLink:da22-cen-th:Thunder Hammer (replaces Terranic Greatsword)
da22-cen-gh | Grenade Harness | target= gear-grenade-harness | selectionEntry:da22-cenobium:Inner Circle Knights Cenobium > selectionEntryGroup:da22-cen-pre-wg:Order Preceptor Wargear > entryLink:da22-cen-gh:Grenade Harness
da22-cen-dw | Digital Weapons | target= gear-hq-digital | selectionEntry:da22-cenobium:Inner Circle Knights Cenobium > selectionEntryGroup:da22-cen-pre-wg:Order Preceptor Wargear > entryLink:da22-cen-dw:Digital Weapons
da22-cen-lr | Land Raider (5 models) | target= hs-land-raider | selectionEntry:da22-cenobium:Inner Circle Knights Cenobium > selectionEntryGroup:da22-cen-transport:Dedicated Transport > entryLink:da22-cen-lr:Land Raider (5 models)
da22-cen-sp | Spartan Assault Tank (up to 10 models) | target= hs-spartan | selectionEntry:da22-cenobium:Inner Circle Knights Cenobium > selectionEntryGroup:da22-cen-transport:Dedicated Transport > entryLink:da22-cen-sp:Spartan Assault Tank (up to 10 models)
da22-int-inc | Plasma Incinerator with Suspensor Web | target= da22-plasma-incinerator | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-heavy:Special Weapon Replacement — one per five models > entryLink:da22-int-inc:Plasma Incinerator with Suspensor Web
da22-int-vex | Legion Vexilla | target= gear-vexilla | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-eq:Squad Equipment > entryLink:da22-int-vex:Legion Vexilla
da22-int-nuncio | Nuncio-Vox | target= gear-nuncio | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-eq:Squad Equipment > entryLink:da22-int-nuncio:Nuncio-Vox
da22-int-ph | Phosphex Bomb | target= gear-phosphex-bomb | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-phosphex:Interemptor Praefectus > entryLink:da22-int-ph:Phosphex Bomb
da22-int-tr-rh | Rhino | target= transport-rhino | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-transport:Dedicated Transport — squad of 10 or fewer > entryLink:da22-int-tr-rh:Rhino
da22-int-tr-dp | Drop Pod | target= transport-drop-pod | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-transport:Dedicated Transport — squad of 10 or fewer > entryLink:da22-int-tr-dp:Drop Pod
da22-int-tr-dc | Dreadclaw Drop Pod | target= transport-dreadclaw | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-transport:Dedicated Transport — squad of 10 or fewer > entryLink:da22-int-tr-dc:Dreadclaw Drop Pod
da22-int-tr-lr | Land Raider | target= hs-land-raider | selectionEntry:da22-interemptors:Dreadwing Interemptor Squad > selectionEntryGroup:da22-int-transport:Dedicated Transport — squad of 10 or fewer > entryLink:da22-int-tr-lr:Land Raider
r35-pride-veteran-da22-alt-pg-2 | Calibanite Plasma Gun | target= da22-plasma-gun | selectionEntry:r35-pride-veteran-veteran-unit:Legion Veteran Squad > selectionEntryGroup:r35-pride-veteran-veteran-specialists:Specialist Weapons (1 per 5 models) > entryLink:r35-pride-veteran-da22-alt-pg-2:Calibanite Plasma Gun
r35-pride-veteran-da22-alt-pr-2 | Plasma Repeater | target= da22-plasma-repeater | selectionEntry:r35-pride-veteran-veteran-unit:Legion Veteran Squad > selectionEntryGroup:r35-pride-veteran-veteran-specialists:Specialist Weapons (1 per 5 models) > entryLink:r35-pride-veteran-da22-alt-pr-2:Plasma Repeater
r35-pride-veteran-da22-alt-pb-2 | Plasma Burner | target= da22-plasma-burner | selectionEntry:r35-pride-veteran-veteran-unit:Legion Veteran Squad > selectionEntryGroup:r35-pride-veteran-veteran-specialists:Specialist Weapons (1 per 5 models) > entryLink:r35-pride-veteran-da22-alt-pb-2:Plasma Burner
r35-pride-veteran-da22-alt-pp-5 | Calibanite Plasma Pistol | target= da22-plasma-pistol | selectionEntry:r35-pride-veteran-veteran-unit:Legion Veteran Squad > selectionEntryGroup:r35-pride-veteran-veteran-sgt-armoury:Legion Veteran Sergeant — Additional Armoury (max 50 pts) > entryLink:r35-pride-veteran-da22-alt-pp-5:Calibanite Plasma Pistol
r35-destroyer-troops-da22-alt-pp-6 | Calibanite Plasma Pistol | target= da22-plasma-pistol | selectionEntry:r35-destroyer-troops-destroyer-unit:Legion Destroyer Squad > selectionEntryGroup:r35-destroyer-troops-destroyer-weapons:Destroyer Weapons (1 per 5 models) > entryLink:r35-destroyer-troops-da22-alt-pp-6:Calibanite Plasma Pistol
r35-destroyer-troops-da22-alt-pp-7 | Calibanite Plasma Pistol | target= da22-plasma-pistol | selectionEntry:r35-destroyer-troops-destroyer-unit:Legion Destroyer Squad > selectionEntryGroup:r35-destroyer-troops-destroyer-sgt:Legion Destroyer Sergeant > selectionEntryGroup:r35-destroyer-troops-destroyer-sgt-armoury:Additional permitted Sergeant Armoury (max 50 pts) > entryLink:r35-destroyer-troops-da22-alt-pp-7:Calibanite Plasma Pistol
r35-sky-troops-da22-alt-pc-1 | Calibanite Plasma Cannon | target= da22-plasma-cannon | selectionEntry:r35-sky-troops-fa-sky-hunter:Legion Sky Hunter Jetbike Squadron > selectionEntryGroup:r35-sky-troops-fa-sky-weapons:Jetbike Weapons — one per three models > entryLink:r35-sky-troops-da22-alt-pc-1:Calibanite Plasma Cannon
r35-sky-troops-da22-alt-pp-13 | Calibanite Plasma Pistol | target= da22-plasma-pistol | selectionEntry:r35-sky-troops-fa-sky-hunter:Legion Sky Hunter Jetbike Squadron > selectionEntryGroup:r35-sky-troops-fa-sky-sergeant:Sky Hunter Sergeant > selectionEntryGroup:r35-sky-troops-fa-sky-sgtw-pistol:Sergeant Bolt Pistol Replacement > entryLink:r35-sky-troops-da22-alt-pp-13:Calibanite Plasma Pistol

### RELEVANT UNIT CHILD GROUPS

UNIT tactical-unit Legion Tactical Squad
 GROUP tac-loadout Squad Weapons hidden= false
 GROUP tac-grenades Squad Grenades hidden= false
 GROUP tac-heavy-weapons Heavy Weapons hidden= false
 GROUP tac-special-weapons Special Weapons hidden= false
 GROUP tac-equipment Squad Equipment hidden= false
 GROUP tac-transport Dedicated Transport hidden= true
 GROUP da-wing-tactical-unit Hexagrammaton Wing hidden= false

UNIT assault-unit Legion Assault Squad
 GROUP assault-squad-wargear Squad-wide Wargear hidden= false
 GROUP assault-weapon-exchanges Assault Weapon Exchanges (1 per 5 models) hidden= false
 GROUP assault-equipment Squad Equipment hidden= false
 GROUP da-wing-assault-unit Hexagrammaton Wing hidden= false
 LINK assault-standard-bp Bolt Pistol -> gear-bolt-pistol hidden= false
 LINK assault-standard-cs Chainsword -> gear-chainsword hidden= false

UNIT veteran-unit Legion Veteran Squad
 GROUP veteran-tactics Veteran Tactic (choose one) hidden= false
 GROUP veteran-melee Close Combat Weapon Replacements hidden= false
 GROUP veteran-ranged Bolter Replacements hidden= false
 GROUP veteran-individual Individual Wargear hidden= false
 GROUP veteran-specialists Specialist Weapons (1 per 5 models) hidden= false
 GROUP veteran-equipment Squad Equipment hidden= false
 GROUP veteran-sgt-armoury Legion Veteran Sergeant — Additional Armoury (max 50 pts) hidden= false
 GROUP veteran-transport Dedicated Transport hidden= false
 GROUP da-wing-veteran-unit Hexagrammaton Wing hidden= false

UNIT terminator-unit Legion Terminator Squad
 GROUP terminator-armour-pattern Terminator Armour Pattern (entire squad) hidden= false
 GROUP terminator-ranged Ranged Weapon Replacements hidden= false
 GROUP terminator-melee Close Combat Weapon Replacements hidden= false
 GROUP terminator-pairs Paired Lightning Claws hidden= false
 GROUP terminator-heavy Heavy Weapons (1 per 5 models) hidden= false
 GROUP terminator-sergeant-options Legion Terminator Sergeant hidden= false
 GROUP terminator-transport Dedicated Transport hidden= false
 GROUP da-wing-terminator-unit Hexagrammaton Wing hidden= false

UNIT destroyer-unit Legion Destroyer Squad
 GROUP destroyer-squad-wargear Squad-wide Wargear hidden= false
 GROUP destroyer-weapons Destroyer Weapons (1 per 5 models) hidden= false
 GROUP destroyer-sgt Legion Destroyer Sergeant hidden= false
 GROUP destroyer-transport Dedicated Transport hidden= false
 GROUP da-wing-destroyer-unit Hexagrammaton Wing hidden= false
 GROUP r39-destroyer-rad-0-destroyer-unit Destroyer Company — Rad Missile Launchers (2 per 5 models) hidden= true

UNIT fa-seeker Legion Seeker Squad
 GROUP fa-seeker-bolter-repl Bolter Replacements hidden= false
 GROUP fa-seeker-eq Squad Equipment hidden= false
 GROUP fa-seeker-squad Squad-wide Equipment hidden= false
 GROUP fa-seeker-sergeant Legion Seeker Sergeant hidden= false
 GROUP fa-seeker-transport Dedicated Transport hidden= false
 GROUP da-wing-fa-seeker Hexagrammaton Wing hidden= false

UNIT fa-bike Legion Bike Squadron
 GROUP fa-bike-squad Squad-wide Equipment hidden= false
 GROUP fa-bike-special Special Weapons — up to two Bikers replace Bolt Pistols hidden= false
 GROUP fa-bike-mounted Bike Weapons — entire squad hidden= false
 GROUP fa-bike-eq Squad Equipment — choose one hidden= false
 GROUP fa-bike-sergeant Legion Biker Sergeant hidden= false
 GROUP da-wing-fa-bike Hexagrammaton Wing hidden= false

UNIT fa-sky-hunter Legion Sky Hunter Jetbike Squadron
 GROUP fa-sky-squad Squad-wide Equipment hidden= false
 GROUP fa-sky-weapons Jetbike Weapons — one per three models hidden= false
 GROUP fa-sky-sergeant Sky Hunter Sergeant hidden= false
 GROUP da-wing-fa-sky-hunter Hexagrammaton Wing hidden= false

UNIT hs-predator Legion Predator Strike Squadron
 GROUP da-wing-hs-predator Hexagrammaton Wing hidden= false

UNIT hq-praetor Legion Praetor
 GROUP hq-praetor-armour Armour Replacement (counts toward 100 pt Armoury limit) hidden= false
 GROUP hq-praetor-mob Mobility (counts toward 100 pt Armoury limit) hidden= false
 GROUP hq-praetor-weapons Weapon Replacements (max 100 Armoury pts; max 2 weapons) hidden= false
 GROUP hq-praetor-wargear Additional Wargear (max 100 Armoury pts combined) hidden= false
 GROUP hq-praetor-retinue Retinue (does not occupy a separate FOC slot) hidden= false
 GROUP da-wing-hq-praetor Hexagrammaton Wing hidden= false
 LINK hq-praetor-bp Bolt Pistol -> gear-bolt-pistol hidden= false
 LINK hq-praetor-cs Chainsword -> gear-chainsword hidden= false

UNIT hq-centurion Legion Centurion
 GROUP hq-centurion-consuls Legion Consul Upgrade hidden= false
 GROUP hq-centurion-armour Armour Replacement (counts toward 100 pt Armoury limit) hidden= false
 GROUP hq-centurion-mob Mobility (counts toward 100 pt Armoury limit) hidden= false
 GROUP hq-centurion-weapons Weapon Replacements (max 100 Armoury pts; max 2 weapons) hidden= false
 GROUP hq-centurion-wargear Additional Wargear (max 100 Armoury pts combined) hidden= false
 GROUP hq-centurion-retinue Command Retinue (does not occupy a separate FOC slot) hidden= false
 GROUP da-wing-hq-centurion Hexagrammaton Wing hidden= false
 LINK hq-centurion-bp Bolt Pistol -> gear-bolt-pistol hidden= false
 LINK hq-centurion-cs Chainsword -> gear-chainsword hidden= false

UNIT da22-deathwing-companions Deathwing Companion Detachment
 GROUP da22-dwc-extra-g Squad Size hidden= false
 GROUP da22-dwc-melee Calibanite Warblade Replacements hidden= false
 GROUP da22-dwc-ranged Bolter Replacements hidden= false
 GROUP da22-dwc-unitwg Unit Wargear hidden= false
 GROUP da22-dwc-transport Dedicated Transport hidden= false

UNIT da22-cenobium Inner Circle Knights Cenobium
 GROUP da22-cen-extra-g Squad Size hidden= false
 GROUP da22-cen-melee Weapon Replacements hidden= false
 GROUP da22-cen-pre-wg Order Preceptor Wargear hidden= false
 GROUP da22-cen-orders Order Exemplars hidden= false
 GROUP da22-cen-transport Dedicated Transport hidden= false

UNIT da22-interemptors Dreadwing Interemptor Squad
 GROUP da22-int-extra-g Squad Size hidden= false
 GROUP da22-int-heavy Special Weapon Replacement — one per five models hidden= false
 GROUP da22-int-eq Squad Equipment hidden= false
 GROUP da22-int-phosphex Interemptor Praefectus hidden= false
 GROUP da22-int-transport Dedicated Transport — squad of 10 or fewer hidden= false

UNIT da22-enigmatus Firewing Enigmatus Cabal

UNIT r35-pride-veteran-veteran-unit Legion Veteran Squad
 GROUP r35-pride-veteran-veteran-tactics Veteran Tactic (choose one) hidden= false
 GROUP r35-pride-veteran-veteran-melee Close Combat Weapon Replacements hidden= false
 GROUP r35-pride-veteran-veteran-ranged Bolter Replacements hidden= false
 GROUP r35-pride-veteran-veteran-individual Individual Wargear hidden= false
 GROUP r35-pride-veteran-veteran-specialists Specialist Weapons (1 per 5 models) hidden= false
 GROUP r35-pride-veteran-veteran-equipment Squad Equipment hidden= false
 GROUP r35-pride-veteran-veteran-sgt-armoury Legion Veteran Sergeant — Additional Armoury (max 50 pts) hidden= false
 GROUP r35-pride-veteran-veteran-transport Dedicated Transport hidden= false
 GROUP r35-pride-veteran-da-wing-veteran-unit Hexagrammaton Wing hidden= false

UNIT r35-pride-terminator-terminator-unit Legion Terminator Squad
 GROUP r35-pride-terminator-terminator-armour-pattern Terminator Armour Pattern (entire squad) hidden= false
 GROUP r35-pride-terminator-terminator-ranged Ranged Weapon Replacements hidden= false
 GROUP r35-pride-terminator-terminator-melee Close Combat Weapon Replacements hidden= false
 GROUP r35-pride-terminator-terminator-pairs Paired Lightning Claws hidden= false
 GROUP r35-pride-terminator-terminator-heavy Heavy Weapons (1 per 5 models) hidden= false
 GROUP r35-pride-terminator-terminator-sergeant-options Legion Terminator Sergeant hidden= false
 GROUP r35-pride-terminator-terminator-transport Dedicated Transport hidden= false
 GROUP r35-pride-terminator-da-wing-terminator-unit Hexagrammaton Wing hidden= false

UNIT r35-breakthrough-predator-hs-predator Legion Predator Strike Squadron
 GROUP r35-breakthrough-predator-da-wing-hs-predator Hexagrammaton Wing hidden= false

UNIT r35-destroyer-troops-destroyer-unit Legion Destroyer Squad
 GROUP r35-destroyer-troops-destroyer-squad-wargear Squad-wide Wargear hidden= false
 GROUP r35-destroyer-troops-destroyer-weapons Destroyer Weapons (1 per 5 models) hidden= false
 GROUP r35-destroyer-troops-destroyer-sgt Legion Destroyer Sergeant hidden= false
 GROUP r35-destroyer-troops-destroyer-transport Dedicated Transport hidden= false
 GROUP r35-destroyer-troops-da-wing-destroyer-unit Hexagrammaton Wing hidden= false
 GROUP r39-destroyer-rad-1-r35-destroyer-troops-destroyer-unit Destroyer Company — Rad Missile Launchers (2 per 5 models) hidden= true

UNIT r35-sky-troops-fa-sky-hunter Legion Sky Hunter Jetbike Squadron
 GROUP r35-sky-troops-fa-sky-squad Squad-wide Equipment hidden= false
 GROUP r35-sky-troops-fa-sky-weapons Jetbike Weapons — one per three models hidden= false
 GROUP r35-sky-troops-fa-sky-sergeant Sky Hunter Sergeant hidden= false
 GROUP r35-sky-troops-da-wing-fa-sky-hunter Hexagrammaton Wing hidden= false
